topicid,title,year,weight
221,ACM SIGSOFT Software Engineering Notes,1988,0.4197
244,ACM SIGSOFT Software Engineering Notes,1988,0.45605
248,ACM SIGSOFT Software Engineering Notes,1988,0.3281
16,ACM SIGSOFT Software Engineering Notes,1989,0.32236
18,ACM SIGSOFT Software Engineering Notes,1989,0.527410526
37,ACM SIGSOFT Software Engineering Notes,1989,0.365247059
58,ACM SIGSOFT Software Engineering Notes,1989,0.517416667
67,ACM SIGSOFT Software Engineering Notes,1989,0.51885
124,ACM SIGSOFT Software Engineering Notes,1989,0.545346875
139,ACM SIGSOFT Software Engineering Notes,1989,0.2098
150,ACM SIGSOFT Software Engineering Notes,1989,0.489114286
177,ACM SIGSOFT Software Engineering Notes,1989,0.435625
208,ACM SIGSOFT Software Engineering Notes,1989,0.3337
221,ACM SIGSOFT Software Engineering Notes,1989,0.247133333
244,ACM SIGSOFT Software Engineering Notes,1989,0.217733333
16,ACM SIGSOFT Software Engineering Notes,1990,0.26965
18,ACM SIGSOFT Software Engineering Notes,1990,0.47715
37,ACM SIGSOFT Software Engineering Notes,1990,0.426133333
39,ACM SIGSOFT Software Engineering Notes,1990,0.287
45,ACM SIGSOFT Software Engineering Notes,1990,0.2767
58,ACM SIGSOFT Software Engineering Notes,1990,0.272175
67,ACM SIGSOFT Software Engineering Notes,1990,0.3726
124,ACM SIGSOFT Software Engineering Notes,1990,0.510595833
150,ACM SIGSOFT Software Engineering Notes,1990,0.423736364
177,ACM SIGSOFT Software Engineering Notes,1990,0.399725
191,ACM SIGSOFT Software Engineering Notes,1990,0.44025
244,ACM SIGSOFT Software Engineering Notes,1990,0.3052
18,ACM SIGSOFT Software Engineering Notes,1991,0.586128571
37,ACM SIGSOFT Software Engineering Notes,1991,0.7464
39,ACM SIGSOFT Software Engineering Notes,1991,0.29655
58,ACM SIGSOFT Software Engineering Notes,1991,0.352625
67,ACM SIGSOFT Software Engineering Notes,1991,0.2248
124,ACM SIGSOFT Software Engineering Notes,1991,0.477275
150,ACM SIGSOFT Software Engineering Notes,1991,0.448875
177,ACM SIGSOFT Software Engineering Notes,1991,0.4091
180,ACM SIGSOFT Software Engineering Notes,1991,0.2513
191,ACM SIGSOFT Software Engineering Notes,1991,0.60465
206,ACM SIGSOFT Software Engineering Notes,1991,0.333
220,ACM SIGSOFT Software Engineering Notes,1991,0.3221
221,ACM SIGSOFT Software Engineering Notes,1991,0.32895
244,ACM SIGSOFT Software Engineering Notes,1991,0.5677
16,ACM SIGSOFT Software Engineering Notes,1992,0.31515
17,ACM SIGSOFT Software Engineering Notes,1992,0.4657
18,ACM SIGSOFT Software Engineering Notes,1992,0.5341
37,ACM SIGSOFT Software Engineering Notes,1992,0.576566667
39,ACM SIGSOFT Software Engineering Notes,1992,0.3723
58,ACM SIGSOFT Software Engineering Notes,1992,0.32435
67,ACM SIGSOFT Software Engineering Notes,1992,0.2638
124,ACM SIGSOFT Software Engineering Notes,1992,0.586038889
150,ACM SIGSOFT Software Engineering Notes,1992,0.482569231
168,ACM SIGSOFT Software Engineering Notes,1992,0.2569
177,ACM SIGSOFT Software Engineering Notes,1992,0.569514286
191,ACM SIGSOFT Software Engineering Notes,1992,0.5551
197,ACM SIGSOFT Software Engineering Notes,1992,0.4569
220,ACM SIGSOFT Software Engineering Notes,1992,0.4111
16,ACM SIGSOFT Software Engineering Notes,1993,0.5975
18,ACM SIGSOFT Software Engineering Notes,1993,0.5317
37,ACM SIGSOFT Software Engineering Notes,1993,0.3993
58,ACM SIGSOFT Software Engineering Notes,1993,0.4696875
67,ACM SIGSOFT Software Engineering Notes,1993,0.2273
124,ACM SIGSOFT Software Engineering Notes,1993,0.56088
139,ACM SIGSOFT Software Engineering Notes,1993,0.7175
150,ACM SIGSOFT Software Engineering Notes,1993,0.478758333
177,ACM SIGSOFT Software Engineering Notes,1993,0.4907
191,ACM SIGSOFT Software Engineering Notes,1993,0.6493
220,ACM SIGSOFT Software Engineering Notes,1993,0.286266667
16,ACM SIGSOFT Software Engineering Notes,1994,0.530666667
18,ACM SIGSOFT Software Engineering Notes,1994,0.708033333
37,ACM SIGSOFT Software Engineering Notes,1994,0.3516
58,ACM SIGSOFT Software Engineering Notes,1994,0.407933333
67,ACM SIGSOFT Software Engineering Notes,1994,0.6939
70,ACM SIGSOFT Software Engineering Notes,1994,0.2838
124,ACM SIGSOFT Software Engineering Notes,1994,0.255266667
131,ACM SIGSOFT Software Engineering Notes,1994,0.2588
150,ACM SIGSOFT Software Engineering Notes,1994,0.49961
177,ACM SIGSOFT Software Engineering Notes,1994,0.40265
220,ACM SIGSOFT Software Engineering Notes,1994,0.2205
244,ACM SIGSOFT Software Engineering Notes,1994,0.5434
16,ACM SIGSOFT Software Engineering Notes,1995,0.48
18,ACM SIGSOFT Software Engineering Notes,1995,0.4946
37,ACM SIGSOFT Software Engineering Notes,1995,0.37992
58,ACM SIGSOFT Software Engineering Notes,1995,0.414233333
124,ACM SIGSOFT Software Engineering Notes,1995,0.340225
150,ACM SIGSOFT Software Engineering Notes,1995,0.477292
177,ACM SIGSOFT Software Engineering Notes,1995,0.389408333
191,ACM SIGSOFT Software Engineering Notes,1995,0.5403
220,ACM SIGSOFT Software Engineering Notes,1995,0.2873
221,ACM SIGSOFT Software Engineering Notes,1995,0.2751
244,ACM SIGSOFT Software Engineering Notes,1995,0.3911
16,ACM SIGSOFT Software Engineering Notes,1996,0.32978
18,ACM SIGSOFT Software Engineering Notes,1996,0.499825
37,ACM SIGSOFT Software Engineering Notes,1996,0.380236364
58,ACM SIGSOFT Software Engineering Notes,1996,0.486188889
67,ACM SIGSOFT Software Engineering Notes,1996,0.2949
118,ACM SIGSOFT Software Engineering Notes,1996,0.2056
124,ACM SIGSOFT Software Engineering Notes,1996,0.407433333
150,ACM SIGSOFT Software Engineering Notes,1996,0.473032
177,ACM SIGSOFT Software Engineering Notes,1996,0.527757143
191,ACM SIGSOFT Software Engineering Notes,1996,0.591333333
220,ACM SIGSOFT Software Engineering Notes,1996,0.274933333
244,ACM SIGSOFT Software Engineering Notes,1996,0.3313
16,ACM SIGSOFT Software Engineering Notes,1997,0.2113
17,ACM SIGSOFT Software Engineering Notes,1997,0.3181
18,ACM SIGSOFT Software Engineering Notes,1997,0.42494
37,ACM SIGSOFT Software Engineering Notes,1997,0.406114286
39,ACM SIGSOFT Software Engineering Notes,1997,0.4908
58,ACM SIGSOFT Software Engineering Notes,1997,0.354514286
61,ACM SIGSOFT Software Engineering Notes,1997,0.235
67,ACM SIGSOFT Software Engineering Notes,1997,0.2239
97,ACM SIGSOFT Software Engineering Notes,1997,0.2311
118,ACM SIGSOFT Software Engineering Notes,1997,0.3081
124,ACM SIGSOFT Software Engineering Notes,1997,0.51945
137,ACM SIGSOFT Software Engineering Notes,1997,0.2219
150,ACM SIGSOFT Software Engineering Notes,1997,0.462271875
177,ACM SIGSOFT Software Engineering Notes,1997,0.45713125
191,ACM SIGSOFT Software Engineering Notes,1997,0.589825
220,ACM SIGSOFT Software Engineering Notes,1997,0.58
16,ACM SIGSOFT Software Engineering Notes,1998,0.46815
17,ACM SIGSOFT Software Engineering Notes,1998,0.503475
18,ACM SIGSOFT Software Engineering Notes,1998,0.555626667
37,ACM SIGSOFT Software Engineering Notes,1998,0.417166667
58,ACM SIGSOFT Software Engineering Notes,1998,0.538918182
118,ACM SIGSOFT Software Engineering Notes,1998,0.4544
124,ACM SIGSOFT Software Engineering Notes,1998,0.3825
144,ACM SIGSOFT Software Engineering Notes,1998,0.2104
150,ACM SIGSOFT Software Engineering Notes,1998,0.466792857
177,ACM SIGSOFT Software Engineering Notes,1998,0.321007692
191,ACM SIGSOFT Software Engineering Notes,1998,0.56096
194,ACM SIGSOFT Software Engineering Notes,1998,0.2632
220,ACM SIGSOFT Software Engineering Notes,1998,0.403975
16,ACM SIGSOFT Software Engineering Notes,1999,0.44265
17,ACM SIGSOFT Software Engineering Notes,1999,0.371
18,ACM SIGSOFT Software Engineering Notes,1999,0.4012
37,ACM SIGSOFT Software Engineering Notes,1999,0.41315
58,ACM SIGSOFT Software Engineering Notes,1999,0.438142857
61,ACM SIGSOFT Software Engineering Notes,1999,0.4143
124,ACM SIGSOFT Software Engineering Notes,1999,0.346633333
150,ACM SIGSOFT Software Engineering Notes,1999,0.402361538
177,ACM SIGSOFT Software Engineering Notes,1999,0.3926
191,ACM SIGSOFT Software Engineering Notes,1999,0.556166667
194,ACM SIGSOFT Software Engineering Notes,1999,0.227
220,ACM SIGSOFT Software Engineering Notes,1999,0.338866667
221,ACM SIGSOFT Software Engineering Notes,1999,0.2338
16,ACM SIGSOFT Software Engineering Notes,2000,0.47332
17,ACM SIGSOFT Software Engineering Notes,2000,0.3109
18,ACM SIGSOFT Software Engineering Notes,2000,0.471618519
37,ACM SIGSOFT Software Engineering Notes,2000,0.365566667
39,ACM SIGSOFT Software Engineering Notes,2000,0.342733333
58,ACM SIGSOFT Software Engineering Notes,2000,0.403255556
118,ACM SIGSOFT Software Engineering Notes,2000,0.3219
124,ACM SIGSOFT Software Engineering Notes,2000,0.449275
150,ACM SIGSOFT Software Engineering Notes,2000,0.453585
177,ACM SIGSOFT Software Engineering Notes,2000,0.395671429
191,ACM SIGSOFT Software Engineering Notes,2000,0.591333333
220,ACM SIGSOFT Software Engineering Notes,2000,0.35965
221,ACM SIGSOFT Software Engineering Notes,2000,0.3354
248,ACM SIGSOFT Software Engineering Notes,2000,0.2324
16,ACM SIGSOFT Software Engineering Notes,2001,0.296866667
18,ACM SIGSOFT Software Engineering Notes,2001,0.51974
37,ACM SIGSOFT Software Engineering Notes,2001,0.4152625
58,ACM SIGSOFT Software Engineering Notes,2001,0.497885714
67,ACM SIGSOFT Software Engineering Notes,2001,0.3072
124,ACM SIGSOFT Software Engineering Notes,2001,0.427466667
139,ACM SIGSOFT Software Engineering Notes,2001,0.2435
144,ACM SIGSOFT Software Engineering Notes,2001,0.3029
150,ACM SIGSOFT Software Engineering Notes,2001,0.24685
177,ACM SIGSOFT Software Engineering Notes,2001,0.23662
248,ACM SIGSOFT Software Engineering Notes,2001,0.2268
16,ACM SIGSOFT Software Engineering Notes,2002,0.2666
18,ACM SIGSOFT Software Engineering Notes,2002,0.556514286
37,ACM SIGSOFT Software Engineering Notes,2002,0.53504
70,ACM SIGSOFT Software Engineering Notes,2002,0.3558
124,ACM SIGSOFT Software Engineering Notes,2002,0.4049
177,ACM SIGSOFT Software Engineering Notes,2002,0.3656
16,ACM SIGSOFT Software Engineering Notes,2003,0.3292
18,ACM SIGSOFT Software Engineering Notes,2003,0.55376
37,ACM SIGSOFT Software Engineering Notes,2003,0.46946
40,ACM SIGSOFT Software Engineering Notes,2003,0.2396
58,ACM SIGSOFT Software Engineering Notes,2003,0.485966667
124,ACM SIGSOFT Software Engineering Notes,2003,0.3484
150,ACM SIGSOFT Software Engineering Notes,2003,0.4897
206,ACM SIGSOFT Software Engineering Notes,2003,0.3366
16,ACM SIGSOFT Software Engineering Notes,2004,0.5518
18,ACM SIGSOFT Software Engineering Notes,2004,0.496768182
37,ACM SIGSOFT Software Engineering Notes,2004,0.60292
58,ACM SIGSOFT Software Engineering Notes,2004,0.2167
124,ACM SIGSOFT Software Engineering Notes,2004,0.2137
137,ACM SIGSOFT Software Engineering Notes,2004,0.2053
206,ACM SIGSOFT Software Engineering Notes,2004,0.2443
16,ACM SIGSOFT Software Engineering Notes,2005,0.47542
17,ACM SIGSOFT Software Engineering Notes,2005,0.312966667
18,ACM SIGSOFT Software Engineering Notes,2005,0.420983784
37,ACM SIGSOFT Software Engineering Notes,2005,0.389005556
39,ACM SIGSOFT Software Engineering Notes,2005,0.3421
40,ACM SIGSOFT Software Engineering Notes,2005,0.2369
45,ACM SIGSOFT Software Engineering Notes,2005,0.28645
58,ACM SIGSOFT Software Engineering Notes,2005,0.494285106
61,ACM SIGSOFT Software Engineering Notes,2005,0.2262
67,ACM SIGSOFT Software Engineering Notes,2005,0.2946
118,ACM SIGSOFT Software Engineering Notes,2005,0.33916
121,ACM SIGSOFT Software Engineering Notes,2005,0.36615
124,ACM SIGSOFT Software Engineering Notes,2005,0.308588889
131,ACM SIGSOFT Software Engineering Notes,2005,0.2419
137,ACM SIGSOFT Software Engineering Notes,2005,0.240233333
139,ACM SIGSOFT Software Engineering Notes,2005,0.4954
144,ACM SIGSOFT Software Engineering Notes,2005,0.2675
150,ACM SIGSOFT Software Engineering Notes,2005,0.347855263
170,ACM SIGSOFT Software Engineering Notes,2005,0.4419
177,ACM SIGSOFT Software Engineering Notes,2005,0.328333333
191,ACM SIGSOFT Software Engineering Notes,2005,0.54984
194,ACM SIGSOFT Software Engineering Notes,2005,0.23295
197,ACM SIGSOFT Software Engineering Notes,2005,0.247
206,ACM SIGSOFT Software Engineering Notes,2005,0.3001
220,ACM SIGSOFT Software Engineering Notes,2005,0.325754167
221,ACM SIGSOFT Software Engineering Notes,2005,0.3218
244,ACM SIGSOFT Software Engineering Notes,2005,0.315
16,ACM SIGSOFT Software Engineering Notes,2006,0.2009
17,ACM SIGSOFT Software Engineering Notes,2006,0.408033333
18,ACM SIGSOFT Software Engineering Notes,2006,0.46024
37,ACM SIGSOFT Software Engineering Notes,2006,0.395183333
39,ACM SIGSOFT Software Engineering Notes,2006,0.3307
45,ACM SIGSOFT Software Engineering Notes,2006,0.4519
58,ACM SIGSOFT Software Engineering Notes,2006,0.390406667
124,ACM SIGSOFT Software Engineering Notes,2006,0.38035
150,ACM SIGSOFT Software Engineering Notes,2006,0.340133333
177,ACM SIGSOFT Software Engineering Notes,2006,0.26705
191,ACM SIGSOFT Software Engineering Notes,2006,0.59896
194,ACM SIGSOFT Software Engineering Notes,2006,0.3187
220,ACM SIGSOFT Software Engineering Notes,2006,0.34183125
233,ACM SIGSOFT Software Engineering Notes,2006,0.4433
16,ACM SIGSOFT Software Engineering Notes,2007,0.390833333
17,ACM SIGSOFT Software Engineering Notes,2007,0.328233333
18,ACM SIGSOFT Software Engineering Notes,2007,0.327825
37,ACM SIGSOFT Software Engineering Notes,2007,0.530016667
45,ACM SIGSOFT Software Engineering Notes,2007,0.249
58,ACM SIGSOFT Software Engineering Notes,2007,0.434866667
118,ACM SIGSOFT Software Engineering Notes,2007,0.45005
124,ACM SIGSOFT Software Engineering Notes,2007,0.3969
150,ACM SIGSOFT Software Engineering Notes,2007,0.397373684
177,ACM SIGSOFT Software Engineering Notes,2007,0.35195
191,ACM SIGSOFT Software Engineering Notes,2007,0.596166667
220,ACM SIGSOFT Software Engineering Notes,2007,0.3442
16,ACM SIGSOFT Software Engineering Notes,2008,0.378575
17,ACM SIGSOFT Software Engineering Notes,2008,0.3153
18,ACM SIGSOFT Software Engineering Notes,2008,0.36055
37,ACM SIGSOFT Software Engineering Notes,2008,0.45565
58,ACM SIGSOFT Software Engineering Notes,2008,0.34515
61,ACM SIGSOFT Software Engineering Notes,2008,0.3488
150,ACM SIGSOFT Software Engineering Notes,2008,0.44078
177,ACM SIGSOFT Software Engineering Notes,2008,0.52188
191,ACM SIGSOFT Software Engineering Notes,2008,0.524866667
220,ACM SIGSOFT Software Engineering Notes,2008,0.403642857
16,ACM SIGSOFT Software Engineering Notes,2009,0.36452
17,ACM SIGSOFT Software Engineering Notes,2009,0.3008
18,ACM SIGSOFT Software Engineering Notes,2009,0.356054545
37,ACM SIGSOFT Software Engineering Notes,2009,0.454871429
39,ACM SIGSOFT Software Engineering Notes,2009,0.2329
45,ACM SIGSOFT Software Engineering Notes,2009,0.2204
58,ACM SIGSOFT Software Engineering Notes,2009,0.3509
70,ACM SIGSOFT Software Engineering Notes,2009,0.3649
118,ACM SIGSOFT Software Engineering Notes,2009,0.3058
124,ACM SIGSOFT Software Engineering Notes,2009,0.2504
144,ACM SIGSOFT Software Engineering Notes,2009,0.2972
150,ACM SIGSOFT Software Engineering Notes,2009,0.430937931
177,ACM SIGSOFT Software Engineering Notes,2009,0.2942
191,ACM SIGSOFT Software Engineering Notes,2009,0.4059
197,ACM SIGSOFT Software Engineering Notes,2009,0.55455
206,ACM SIGSOFT Software Engineering Notes,2009,0.348
220,ACM SIGSOFT Software Engineering Notes,2009,0.403175
221,ACM SIGSOFT Software Engineering Notes,2009,0.26325
16,ACM SIGSOFT Software Engineering Notes,2010,0.3358
17,ACM SIGSOFT Software Engineering Notes,2010,0.4285
18,ACM SIGSOFT Software Engineering Notes,2010,0.6007
37,ACM SIGSOFT Software Engineering Notes,2010,0.375833333
39,ACM SIGSOFT Software Engineering Notes,2010,0.2194
40,ACM SIGSOFT Software Engineering Notes,2010,0.2826
58,ACM SIGSOFT Software Engineering Notes,2010,0.5614
61,ACM SIGSOFT Software Engineering Notes,2010,0.2733
121,ACM SIGSOFT Software Engineering Notes,2010,0.3295
150,ACM SIGSOFT Software Engineering Notes,2010,0.5604
191,ACM SIGSOFT Software Engineering Notes,2010,0.4619
197,ACM SIGSOFT Software Engineering Notes,2010,0.5055
220,ACM SIGSOFT Software Engineering Notes,2010,0.32185
16,ACM SIGSOFT Software Engineering Notes,2011,0.360071429
17,ACM SIGSOFT Software Engineering Notes,2011,0.4695
18,ACM SIGSOFT Software Engineering Notes,2011,0.402128571
31,ACM SIGSOFT Software Engineering Notes,2011,0.4421
37,ACM SIGSOFT Software Engineering Notes,2011,0.361116667
58,ACM SIGSOFT Software Engineering Notes,2011,0.405709091
144,ACM SIGSOFT Software Engineering Notes,2011,0.3389
150,ACM SIGSOFT Software Engineering Notes,2011,0.421772727
177,ACM SIGSOFT Software Engineering Notes,2011,0.4028
191,ACM SIGSOFT Software Engineering Notes,2011,0.5054
214,ACM SIGSOFT Software Engineering Notes,2011,0.2343
220,ACM SIGSOFT Software Engineering Notes,2011,0.406616667
58,ACM SIGUCCS Newsletter,1986,0.2092
191,ACM SIGUCCS Newsletter,1986,0.3332
220,ACM SIGUCCS Newsletter,1986,0.522233333
221,ACM SIGUCCS Newsletter,1986,0.3633
17,ACM SIGUCCS Newsletter,1987,0.43595
197,ACM SIGUCCS Newsletter,1987,0.3747
221,ACM SIGUCCS Newsletter,1987,0.32775
17,ACM SIGUCCS Newsletter,1988,0.4615
131,ACM SIGUCCS Newsletter,1988,0.2401
191,ACM SIGUCCS Newsletter,1988,0.2113
220,ACM SIGUCCS Newsletter,1988,0.3349
244,ACM SIGUCCS Newsletter,1988,0.316
131,ACM SIGUCCS Newsletter,1989,0.25495
137,ACM SIGUCCS Newsletter,1989,0.3658
139,ACM SIGUCCS Newsletter,1989,0.4546
197,ACM SIGUCCS Newsletter,1989,0.30325
221,ACM SIGUCCS Newsletter,1989,0.2661
220,ACM SIGUCCS Newsletter,1990,0.2024
131,ACM SIGUCCS Newsletter,1991,0.5075
191,ACM SIGUCCS Newsletter,1991,0.3164
220,ACM SIGUCCS Newsletter,1991,0.2655
131,ACM SIGUCCS Newsletter,1992,0.2864
191,ACM SIGUCCS Newsletter,1992,0.6168
220,ACM SIGUCCS Newsletter,1992,0.211
248,ACM SIGUCCS Newsletter,1992,0.3306
131,ACM SIGUCCS Newsletter,1993,0.4936
197,ACM SIGUCCS Newsletter,1993,0.3929
97,ACM SIGUCCS Newsletter,1995,0.4918
137,ACM SIGUCCS Newsletter,1995,0.2136
220,ACM SIGUCCS Newsletter,1995,0.3937
221,ACM SIGUCCS Newsletter,1995,0.3426
191,ACM SIGUCCS Newsletter,1996,0.4083
197,ACM SIGUCCS Newsletter,1996,0.297766667
220,ACM SIGUCCS Newsletter,1996,0.218
221,ACM SIGUCCS Newsletter,1996,0.5286
131,ACM SIGUCCS Newsletter,1997,0.5283
220,ACM SIGUCCS Newsletter,1997,0.39675
39,ACM SIGUCCS Newsletter,1998,0.4186
106,ACM SIGWEB Newsletter,1993,0.3355
58,ACM SIGWEB Newsletter,1994,0.3466
139,ACM SIGWEB Newsletter,1994,0.3089
220,ACM SIGWEB Newsletter,1994,0.2577
31,ACM SIGWEB Newsletter,1995,0.2253
97,ACM SIGWEB Newsletter,1995,0.2636
139,ACM SIGWEB Newsletter,1995,0.39375
168,ACM SIGWEB Newsletter,1995,0.2028
194,ACM SIGWEB Newsletter,1995,0.2592
220,ACM SIGWEB Newsletter,1995,0.3497
221,ACM SIGWEB Newsletter,1995,0.2206
97,ACM SIGWEB Newsletter,1996,0.475044444
139,ACM SIGWEB Newsletter,1996,0.3439
177,ACM SIGWEB Newsletter,1996,0.391
191,ACM SIGWEB Newsletter,1996,0.3076
197,ACM SIGWEB Newsletter,1996,0.5722
229,ACM SIGWEB Newsletter,1996,0.3836
230,ACM SIGWEB Newsletter,1996,0.4758
220,ACM SIGWEB Newsletter,2007,0.485566667
220,ACM SIGWEB Newsletter,2008,0.481622222
97,ACM SIGWEB Newsletter,2009,0.2311
137,ACM SIGWEB Newsletter,2009,0.3204
180,ACM SIGWEB Newsletter,2009,0.2785
220,ACM SIGWEB Newsletter,2009,0.35596
118,ACM SIGWEB Newsletter,2011,0.5989
131,ACM SIGWEB Newsletter,2011,0.6032
220,ACM SIGWEB Newsletter,2011,0.5038125
220,ACM SIGecom Exchanges,2000,0.3017
37,ACM SIGecom Exchanges,2001,0.321
220,ACM SIGecom Exchanges,2001,0.289025
118,ACM SIGecom Exchanges,2002,0.3576
70,ACM SIGecom Exchanges,2003,0.2336
220,ACM SIGecom Exchanges,2003,0.494
194,ACM SIGecom Exchanges,2004,0.4775
220,ACM SIGecom Exchanges,2004,0.413275
144,ACM SIGecom Exchanges,2005,0.5489
206,ACM SIGecom Exchanges,2005,0.2694
220,ACM SIGecom Exchanges,2005,0.432266667
144,ACM SIGecom Exchanges,2006,0.2549
180,ACM SIGecom Exchanges,2006,0.3748
191,ACM SIGecom Exchanges,2007,0.2669
121,ACM SIGecom Exchanges,2008,0.5862
233,ACM SIGecom Exchanges,2008,0.2315
248,ACM SIGecom Exchanges,2008,0.4025
180,ACM SIGecom Exchanges,2009,0.2763
220,ACM SIGecom Exchanges,2009,0.4125
233,ACM SIGecom Exchanges,2009,0.3135
244,ACM SIGecom Exchanges,2009,0.35
220,ACM SIGecom Exchanges,2010,0.386566667
220,ACM SIGecom Exchanges,2011,0.343333333
168,ACM Transactions on Accessible Computing,2008,0.605033333
197,ACM Transactions on Accessible Computing,2008,0.27855
31,ACM Transactions on Accessible Computing,2009,0.2766
131,ACM Transactions on Accessible Computing,2009,0.4569
168,ACM Transactions on Accessible Computing,2009,0.579157143
191,ACM Transactions on Accessible Computing,2009,0.556
220,ACM Transactions on Accessible Computing,2009,0.3743
118,ACM Transactions on Accessible Computing,2010,0.2066
168,ACM Transactions on Accessible Computing,2010,0.66955
31,ACM Transactions on Accessible Computing,2011,0.3266
118,ACM Transactions on Accessible Computing,2011,0.3485
168,ACM Transactions on Accessible Computing,2011,0.6849
197,ACM Transactions on Accessible Computing,2011,0.4032
70,ACM Transactions on Algorithms,2005,0.4171
180,ACM Transactions on Algorithms,2005,0.77415
220,ACM Transactions on Algorithms,2005,0.398
180,ACM Transactions on Algorithms,2006,0.43056
74,ACM Transactions on Algorithms,2007,0.5776
144,ACM Transactions on Algorithms,2007,0.65
180,ACM Transactions on Algorithms,2007,0.314766667
220,ACM Transactions on Algorithms,2007,0.2226
180,ACM Transactions on Algorithms,2008,0.366966667
180,ACM Transactions on Algorithms,2009,0.42315
206,ACM Transactions on Algorithms,2009,0.3069
214,ACM Transactions on Algorithms,2009,0.4515
180,ACM Transactions on Algorithms,2010,0.41671
180,ACM Transactions on Algorithms,2011,0.6648
106,ACM Transactions on Applied Perception,2004,0.2232
139,ACM Transactions on Applied Perception,2004,0.7716
168,ACM Transactions on Applied Perception,2004,0.6799
248,ACM Transactions on Applied Perception,2004,0.2536
18,ACM Transactions on Applied Perception,2005,0.2379
106,ACM Transactions on Applied Perception,2005,0.2378
139,ACM Transactions on Applied Perception,2005,0.45075
168,ACM Transactions on Applied Perception,2005,0.471890909
206,ACM Transactions on Applied Perception,2005,0.21925
220,ACM Transactions on Applied Perception,2005,0.36095
229,ACM Transactions on Applied Perception,2005,0.665533333
139,ACM Transactions on Applied Perception,2006,0.3821
168,ACM Transactions on Applied Perception,2006,0.42865
220,ACM Transactions on Applied Perception,2006,0.4181
229,ACM Transactions on Applied Perception,2006,0.465666667
168,ACM Transactions on Applied Perception,2007,0.54105
220,ACM Transactions on Applied Perception,2007,0.3101
229,ACM Transactions on Applied Perception,2007,0.653388889
31,ACM Transactions on Applied Perception,2008,0.3205
139,ACM Transactions on Applied Perception,2008,0.707275
168,ACM Transactions on Applied Perception,2008,0.586925
229,ACM Transactions on Applied Perception,2008,0.5001625
168,ACM Transactions on Applied Perception,2009,0.409725
220,ACM Transactions on Applied Perception,2009,0.5078
229,ACM Transactions on Applied Perception,2009,0.558166667
31,ACM Transactions on Applied Perception,2010,0.7187
168,ACM Transactions on Applied Perception,2010,0.518433333
206,ACM Transactions on Applied Perception,2010,0.2243
229,ACM Transactions on Applied Perception,2010,0.68533
229,ACM Transactions on Applied Perception,2011,0.81705
40,ACM Transactions on Architecture and Code Optimization,2005,0.3314
220,ACM Transactions on Architecture and Code Optimization,2005,0.4417
180,ACM Transactions on Architecture and Code Optimization,2006,0.2944
40,ACM Transactions on Architecture and Code Optimization,2008,0.3492
206,ACM Transactions on Architecture and Code Optimization,2008,0.4637
220,ACM Transactions on Architecture and Code Optimization,2008,0.3763
248,ACM Transactions on Architecture and Code Optimization,2008,0.2086
206,ACM Transactions on Architecture and Code Optimization,2010,0.2487
40,ACM Transactions on Architecture and Code Optimization,2011,0.2778
208,ACM Transactions on Architecture and Code Optimization,2011,0.2402
61,ACM Transactions on Asian Language Information Processing,2002,0.4997
121,ACM Transactions on Asian Language Information Processing,2002,0.255366667
61,ACM Transactions on Asian Language Information Processing,2003,0.30925
61,ACM Transactions on Asian Language Information Processing,2004,0.3038
121,ACM Transactions on Asian Language Information Processing,2004,0.4798
61,ACM Transactions on Asian Language Information Processing,2005,0.588766667
121,ACM Transactions on Asian Language Information Processing,2005,0.2395
180,ACM Transactions on Asian Language Information Processing,2005,0.3173
61,ACM Transactions on Asian Language Information Processing,2006,0.436233333
194,ACM Transactions on Asian Language Information Processing,2007,0.3865
121,ACM Transactions on Asian Language Information Processing,2008,0.56685
61,ACM Transactions on Asian Language Information Processing,2009,0.3257
61,ACM Transactions on Asian Language Information Processing,2010,0.3373
121,ACM Transactions on Asian Language Information Processing,2011,0.26215
194,ACM Transactions on Asian Language Information Processing,2011,0.2687
121,ACM Transactions on Autonomous and Adaptive Systems,2006,0.2825
137,ACM Transactions on Autonomous and Adaptive Systems,2006,0.2129
144,ACM Transactions on Autonomous and Adaptive Systems,2006,0.3162
214,ACM Transactions on Autonomous and Adaptive Systems,2006,0.2143
220,ACM Transactions on Autonomous and Adaptive Systems,2006,0.4421
37,ACM Transactions on Autonomous and Adaptive Systems,2007,0.4601
144,ACM Transactions on Autonomous and Adaptive Systems,2007,0.4239
191,ACM Transactions on Autonomous and Adaptive Systems,2007,0.2004
70,ACM Transactions on Autonomous and Adaptive Systems,2008,0.2632
137,ACM Transactions on Autonomous and Adaptive Systems,2008,0.2198
144,ACM Transactions on Autonomous and Adaptive Systems,2008,0.57275
214,ACM Transactions on Autonomous and Adaptive Systems,2008,0.2954
248,ACM Transactions on Autonomous and Adaptive Systems,2008,0.3113
58,ACM Transactions on Autonomous and Adaptive Systems,2009,0.3549
70,ACM Transactions on Autonomous and Adaptive Systems,2009,0.48215
121,ACM Transactions on Autonomous and Adaptive Systems,2009,0.2227
144,ACM Transactions on Autonomous and Adaptive Systems,2009,0.33745
214,ACM Transactions on Autonomous and Adaptive Systems,2009,0.570266667
144,ACM Transactions on Autonomous and Adaptive Systems,2010,0.4465
214,ACM Transactions on Autonomous and Adaptive Systems,2010,0.2904
